id,name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
2983,Good as Hell (feat. Ariana Grande),Lizzo,2rjjNUYONZqC7wSd1i6OFq,https://p.scdn.co/mp3-preview/95a1c1a7a990490f1bd7d8d0645d3d4a38e08e22?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bf7d271b8f3051af3cf0bf55,0.668,0.892,-3.001,0.0645,0.298,0,0.735,0.478,0.097198,0.716966667,0.807266667,0.000181192,0.300116667,0.12207,0.6393
2984,Heading South,Zach Bryan,2c8WbESPtql9rRE2lB9Wwl,https://p.scdn.co/mp3-preview/758541afe393ec72a05d61f0f185b3ad01314e06?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730a3163e736c0e657a08e363a,0.671,0.243,-14.14,0.0607,0.772,0,0.113,0.358,0.823,0.641,0.16205,0,0.109,0.05015,0.2645
2985,Teardrop,Massive Attack,67Hna13dNDkZvBpTXRIaOJ,,https://i.scdn.co/image/ab67616d0000b2732fcb0a3c7a66e516b11cd26e,0.615,0.419,-8.8,0.0395,0.0173,0.497,0.135,0.216,0.114692075,0.661075472,0.513377358,0.442103623,0.137588679,0.069292453,0.450581132
2986,Mile High (feat. Travis Scott & Metro Boomin),James Blake,4cQrSREMqBSvJ8ZzBZjVb8,,https://i.scdn.co/image/ab67616d0000b2739af56a54edacb6237b49fa2e,0.754,0.37,-9.854,0.12,0.403,6.22E-05,0.107,0.228,0.593201444,0.577111111,0.409666667,0.237788019,0.120411111,0.110577778,0.253305556
2987,Rain & Thunder,Thunderstorm Sound Bank,47fd0lVyrW90U7RpSLC8AL,https://p.scdn.co/mp3-preview/90720dbfb906f54982cf7383ff6c8c3aac1ce0b3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27370e5c284752ed4daf8670752,0.145,0.451,-31.264,0.0632,0.000271,0.726,0.387,0.0347,0.001385333,0.158,0.399333333,0.837333333,0.446,0.064966667,0.031133333
2988,Quiero Llorar y No Puedo,Jovanny Cadena Y Su Estilo Privado,1S7FT0rhQ6AaTg0yBbFxYS,https://p.scdn.co/mp3-preview/ffc92a0a16df9bc326a9b559028c986de5bc4305?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735f06278fdf9796c27396e8b6,0.554,0.567,-4.642,0.0325,0.734,0,0.114,0.745,0.734,0.554,0.567,0,0.114,0.0325,0.745
2989,Mi Ultimo Deseo,Banda Los Recoditos,01ksPzu3Bw8Lsf9o6xIk8C,,https://i.scdn.co/image/ab67616d0000b273ad4a0b7c80c4fee4cc466223,0.844,0.639,-4.461,0.0437,0.62,0,0.46,0.974,0.557857143,0.766071429,0.526642857,1.01E-05,0.170357143,0.051521429,0.931285714
2990,Love Like You (feat. Rebecca Sugar) - End Credits,Steven Universe,3z9OnsnvM6SFN2dzrSDdVO,https://p.scdn.co/mp3-preview/079ad87441ad160505a6cdf71262a9a524536630?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e18ff29a2fe8e9c0df309fa6,0.591,0.242,-10.098,0.0312,0.879,0,0.15,0.292,0.5505,0.674833333,0.375833333,0,0.14825,0.18465,0.456166667
2991,Nutshell,Alice In Chains,2JuasWPUodaUxf5nwNpciQ,https://p.scdn.co/mp3-preview/6e3ea9b236672f69ab09b3a3fd719d9e10075d36?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d09297cae57def4d8adc0749,0.384,0.562,-10.059,0.0296,0.37,0.267,0.0775,0.159,0.125846976,0.393777778,0.717402778,0.055106224,0.286019444,0.048015278,0.332725
2992,Chika Dance,AnimeHub,3JSkvybmW1CtuJjUhv1OaP,https://p.scdn.co/mp3-preview/04b1d0bbda49696f7201b19559d482cc6eb64c88?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bb61e8c90d454d1c2b1f2a3b,0.715,0.773,-11.806,0.335,0.0395,0.0165,0.181,0.172,0.0395,0.715,0.773,0.0165,0.181,0.335,0.172
2993,Hakuna Matata - From "The Lion King"/Soundtrack,Nathan Lane,5k3U0OGYBccHdKJJu3HrUN,,https://i.scdn.co/image/ab67616d0000b273660aadbda2da6b1c2dd3d1a5,0.408,0.313,-18.09,0.137,0.617,1.18E-05,0.115,0.725,0.783125,0.49975,0.289625,3.65E-06,0.3025,0.285975,0.586125
2994,Rhinestone Eyes,Gorillaz,1foMv2HQwfQ2vntFf9HFeG,https://p.scdn.co/mp3-preview/97f0159d4e305004bef7c52bb3192dc7ebba9c4c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,0.676,0.703,-5.815,0.0302,0.0869,0.000687,0.0463,0.852,0.147936269,0.662756757,0.683855856,0.241152419,0.212394595,0.09426036,0.617535135
2995,La La Land,Bryce Vine,7taeV6Kz3xIgjx5QR0eG8p,https://p.scdn.co/mp3-preview/201c922da2d0503998bf0c692a4ea55d62ce575f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273827ee9578b83b6feca4e5d87,0.726,0.512,-4.667,0.0361,0.289,0,0.234,0.52,0.203205806,0.685354839,0.668354839,0.000360496,0.194374194,0.064374194,0.547774194
2996,BLOODY STREAM,Coda,3BSPKTravgBDjmuG1rIXvw,https://p.scdn.co/mp3-preview/461ceac5c0be2752ac6a64556ad26390220fc1f3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731f254fca2096ecec14c9ef95,0.274,0.903,-3.125,0.064,0.0086,0,0.315,0.662,0.0938,0.363,0.6965,0,0.19975,0.0484,0.4115
2997,Come & Get It,Selena Gomez,6LoQHIo74tOzQ8EsLEkhgF,,https://i.scdn.co/image/ab67616d0000b2730e36690135fa1a30d048e604,0.546,0.787,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,0.147159437,0.690422535,0.688126761,0.002311721,0.171822535,0.090439437,0.512656338
2998,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,36J0iaPDGbYGsHvYpaYs3k,,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,0.761,0.586,-5.368,0.359,0.0392,0,0.0558,0.719,0.201577778,0.757777778,0.626444444,6.89E-07,0.174744444,0.300444444,0.447888889
2999,Safari,J Balvin,456xBIOmLRoLzCvCzZrWge,,https://i.scdn.co/image/ab67616d0000b273734b36a0655aae40d78d70f4,0.689,0.675,-4.281,0.32,0.531,3.17E-06,0.115,0.604,0.137885714,0.75212381,0.725419048,0.009048336,0.172227619,0.14337619,0.656257143
3000,Biking,Frank Ocean,2q0VexHJirnUPnEOhr2DxK,https://p.scdn.co/mp3-preview/35a608d4813f00f58d1c99b018531184d0c1e242?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27369a8328489e5e485514a8667,0.673,0.463,-7.247,0.191,0.681,4.90E-06,0.0907,0.268,0.524300164,0.572409836,0.464506557,0.052166385,0.20849918,0.166994262,0.394190164
3001,Stronger,The Score,0VeoSHlgashtg5JYPJjl15,,https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d,0.267,0.67,-4.688,0.0807,0.0232,0,0.312,0.114,0.038797143,0.515,0.735142857,1.46E-05,0.157285714,0.045042857,0.462428571
3002,23,Mike WiLL Made-It,20FZrLl9zSbO9b3DhaqO6M,,https://i.scdn.co/image/ab67616d0000b27344b72761419fcedcf38998b7,0.859,0.599,-5.254,0.0614,0.000362,8.20E-06,0.13,0.319,0.151037467,0.816333333,0.6284,7.64E-05,0.133293333,0.18164,0.39944
3003,WONDERLAND,ATEEZ,6k67RdkVjTZj79c1cRz7IQ,https://p.scdn.co/mp3-preview/2053da08535ff537dc542c1e4e0d0f534f946827?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f93e83e47994599d8fe1ea2b,0.572,0.964,-1.949,0.123,0.0503,0,0.372,0.519,0.06245,0.5685,0.9335,0,0.3655,0.0865,0.5285
3004,Rake It Up (feat. Nicki Minaj),Yo Gotti,4knL4iPxPOZjQzTUlELGSY,https://p.scdn.co/mp3-preview/38cc2e650376ae1a606ce952ad21a44dc73d8674?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732cc72b6f465812679b803638,0.91,0.444,-8.126,0.344,0.022,0,0.137,0.53,0.088328564,0.788102564,0.63325641,6.83E-06,0.196566667,0.190515385,0.467461538
3005,Que Tal Si Eres Tu,Los Tigres Del Norte,228ExGBaOYwzsAGotWXaqy,,https://i.scdn.co/image/ab67616d0000b2734f5aa351aa1676a56f48fa44,0.618,0.844,-4.377,0.108,0.194,0,0.341,0.968,0.379285172,0.753951724,0.518851724,0.00015533,0.163390345,0.118936897,0.893810345
3006,MOJAITA,J Balvin,71pEiUWwfDFiRO6RmFpnBf,,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,0.45,0.842,-3.602,0.102,0.0171,0,0.377,0.885,0.137885714,0.75212381,0.725419048,0.009048336,0.172227619,0.14337619,0.656257143
3007,Take It Off,Kesha,0WCiI0ddWiu5F2kSHgfw5S,https://p.scdn.co/mp3-preview/5e940e776e8be9a5c6670b94c3e5809f3da9a067?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c,0.729,0.675,-5.292,0.0286,4.14E-05,0.00126,0.0867,0.74,0.060972746,0.699076923,0.762519231,0.003227293,0.173673077,0.081242308,0.633903846
3008,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,4c1WgUnHXq2LEncGHKgj1I,https://p.scdn.co/mp3-preview/803b657c8914456ca28dfddc0add7cdad456cdac?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731a4b23d64ef996b521ff298d,0.735,0.74,-3.837,0.0519,0.0967,0,0.101,0.541,0.099350444,0.614798387,0.786451613,4.37E-05,0.202608065,0.128514919,0.533369355
3009,Markitos Toys,Grupo Delta Norteno,0wsZ8UUvvYWm9xMPDUWJp1,https://p.scdn.co/mp3-preview/66be8a14ef334275541708cb2cf848d9d6521e2f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273105c292bece321aa75faac80,0.715,0.809,-4.416,0.182,0.2,0,0.0668,0.927,0.2,0.715,0.809,0,0.0668,0.182,0.927
3010,Ginza,J Balvin,2C2TGgFzrTRIOdQS1vUN5h,,https://i.scdn.co/image/ab67616d0000b273734b36a0655aae40d78d70f4,0.73,0.809,-6.406,0.0876,0.208,0.0013,0.0804,0.825,0.137885714,0.75212381,0.725419048,0.009048336,0.172227619,0.14337619,0.656257143
3011,Borracho de Amor,Edwin Luna y La Trakalosa de Monterrey,2xjxGXr3eASzCvo9MUHk0w,https://p.scdn.co/mp3-preview/4b0c4a0e1d931c748da1de2f05000b10505078a4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dfe70fd0029da924877b4433,0.646,0.477,-5.61,0.0404,0.702,0,0.0885,0.941,0.504630909,0.697090909,0.563,2.20E-06,0.118745455,0.047927273,0.714454545
3012,Vuelve,Ricky Martin,3OK8WgNRmp4F3ahXe6XX6l,https://p.scdn.co/mp3-preview/6b24d967152a93a93c40013b1d91894750c25ed9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737a72be1bbe7c26e66fe72afb,0.537,0.462,-7.501,0.0289,0.574,9.75E-05,0.108,0.356,0.191532787,0.582196721,0.762229508,0.000195929,0.243993443,0.064267213,0.57015082
3013,Read My Mind,The Killers,7cX4PJz1old9fyFI8RlfgW,,https://i.scdn.co/image/ab67616d0000b2734f87f14089217e3f70a5f39e,0.543,0.917,-3.391,0.0444,0.00572,7.76E-05,0.104,0.329,0.075501575,0.488146067,0.805988764,0.031942453,0.17908764,0.056913483,0.385193258
3014,Cooks,Still Woozy,75TDPu9k7Yv3IovdYaNCwk,,https://i.scdn.co/image/ab67616d0000b273fb4bf66f138bea721c221442,0.45,0.583,-10.49,0.0811,0.434,0.0126,0.244,0.701,0.414166667,0.664388889,0.507444444,0.004248222,0.183166667,0.107022222,0.629555556
3015,All We Know (feat. Phoebe Ryan),The Chainsmokers,2rizacJSyD9S1IQUxUxnsK,https://p.scdn.co/mp3-preview/179c414697a1599fbda0e8a1ba8c3f8764adeb34?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1,0.662,0.586,-8.821,0.0307,0.097,0.00272,0.115,0.296,0.105685,0.605326087,0.69273913,0.035612365,0.149045652,0.061326087,0.386626087
3016,Knee Socks,Arctic Monkeys,2LGdO5MtFdyphi2EihANZG,https://p.scdn.co/mp3-preview/bf85eb920dc8b7f74c3f0b9b5c6f87fd1fd03119?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,0.665,0.542,-8.323,0.033,0.123,0.00291,0.342,0.587,0.075266888,0.473083333,0.763683333,0.046156517,0.182461667,0.061671667,0.567573333
3017,90mh,Trefuego,7nduUhUmzj9IdkvFmdtO7g,https://p.scdn.co/mp3-preview/033e7839d3f5092fb48b5254e341e6b27040f5f7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d58eddc54a1f2c1580fd1567,0.716,0.427,-8.992,0.053,0.187,0,0.354,0.223,0.187,0.716,0.427,0,0.354,0.053,0.223
3018,"Ciega, Sordomuda",Shakira,7jxHeJLVpnP7S08JFF4GBi,https://p.scdn.co/mp3-preview/b8db4382cee56b58651d6454217a577246aab382?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d,0.746,0.876,-6.042,0.0345,0.0438,2.51E-06,0.112,0.928,0.228166408,0.724394366,0.689205634,0.007968158,0.144857042,0.051866197,0.625767606
3019,"Baby, I Love Your Way",Big Mountain,1Rvl8qsKJurfFTyWLBI9ib,https://p.scdn.co/mp3-preview/2088ffea2a54124e1e4e5e195303251f401c796f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738dad961673a82ade27f202a8,0.651,0.747,-7.269,0.0699,0.0528,0,0.207,0.776,0.0892,0.667666667,0.724666667,0.000336667,0.159566667,0.076833333,0.839
3020,Hysteria,Muse,7xyYsOvq5Ec3P4fr6mM9fD,https://p.scdn.co/mp3-preview/ff29ded2c1aa87ed04cb15ea9b1819dc4db95ad7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738cb690f962092fd44bbe2bf4,0.412,0.92,-4.852,0.0575,0.000456,0.0026,0.11,0.455,0.123523445,0.399828,0.7541,0.092190171,0.181468,0.053812,0.316606
3021,Thick Niggas and Anime Tiddies,Dbangz,5Cax3xGAakyANy1tFZZ5Yv,https://p.scdn.co/mp3-preview/0e66e9fbf1eaf3b19e9aa531bad91e32b5ca7daa?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273cf242f299d9a576ff3914248,0.904,0.454,-9.234,0.452,0.199,0,0.104,0.736,0.199,0.904,0.454,0,0.104,0.452,0.736
3022,Knights of Cydonia,Muse,7ouMYWpwJ422jRcDASZB7P,https://p.scdn.co/mp3-preview/d7624ec5f93b6d92c1836a95c40ecce463584f6e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400,0.366,0.963,-5.301,0.142,0.000273,0.0122,0.115,0.211,0.123523445,0.399828,0.7541,0.092190171,0.181468,0.053812,0.316606
3023,Kontrol,Maleek Berry,1090OWoP6JTpYAaSSEBvGy,https://p.scdn.co/mp3-preview/fd613621eef23e8976e5a5caae330c5e07f246ad?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273236d71da80d1c9423be790d5,0.868,0.521,-6.902,0.0512,0.281,6.36E-05,0.0992,0.886,0.281,0.868,0.521,6.36E-05,0.0992,0.0512,0.886
3024,Un Poco Loco,Anthony Gonzalez,0OFknyqxmSQ42SoKxWVTok,,https://i.scdn.co/image/ab67616d0000b2731f062b7159e8f230120512bf,0.62,0.496,-7.509,0.133,0.597,1.36E-05,0.322,0.636,0.597,0.62,0.496,1.36E-05,0.322,0.133,0.636
3025,Earth,Lil Dicky,2S1LebN6AXXQqJolBxlWgO,https://p.scdn.co/mp3-preview/4dd847a93387b64ed99e8abf68aff88c73d5c8a2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273354ec5776196a416318c69e1,0.694,0.664,-4.649,0.05,0.639,0,0.0929,0.676,0.350305263,0.787789474,0.660473684,1.28E-05,0.329347368,0.209684211,0.587631579
3026,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,2JtSnwYNKOphDrshYL8n4p,,https://i.scdn.co/image/ab67616d0000b273a0f4b79f31626eb936cfebf1,0.524,0.639,-7.18,0.103,0.238,0,0.0598,0.582,0.324910216,0.556189189,0.608189189,0.000748666,0.141664865,0.106356757,0.410108108
3027,Rain Droplets,Factorial FX,7sQMuVHepJ9oEhXp0qH1Xk,https://p.scdn.co/mp3-preview/6bad8615b75c38c701574507448fa35366bef42c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736417e6cb5ed8233c093546ad,0.146,0.321,-26.248,0.0543,0.208,0.936,0.235,0.0321,0.1805,0.139,0.2365,0.951,0.1855,0.0551,0.0335
3028,Drop The Game,Flume,06WnUZymWyJamDivTWqJZA,https://p.scdn.co/mp3-preview/1435f370549ec17cbb771dacf198ba7c80f77072?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e22ce077d8cb2d990aced237,0.559,0.67,-4.985,0.0474,0.592,0.000184,0.171,0.438,0.214303043,0.547173913,0.615521739,0.011073953,0.144830435,0.101978261,0.352386957
3029,Happily,One Direction,5Lf9rCqReE9Ri4tZvLRLuy,https://p.scdn.co/mp3-preview/7b1d391a4fdeb72beff33526688cf906c3d9add6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,0.623,0.89,-4.783,0.0394,0.0426,0,0.153,0.824,0.102126451,0.584391753,0.768134021,1.80E-06,0.178460825,0.048473196,0.547463918
3030,??? ??? ???,Kikuo,3ty4jnVIJ9My8ZnXFMc0Fg,https://p.scdn.co/mp3-preview/2b1da871d5887124d039dc093174e33babee6efc?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d1bd3a0ccc3fe60f8d6941ca,0.605,0.842,-4.747,0.0509,0.0862,3.08E-06,0.106,0.35,0.07775,0.5845,0.8935,4.22E-05,0.241,0.05565,0.285
3031,Brain Stew,Green Day,1nLnpLXvl68RZCSjfkyiaa,https://p.scdn.co/mp3-preview/5d53ec4b9378bedd8eb028499054605eeef26b07?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ac9a652335cf34de9a65292a,0.559,0.543,-5.429,0.302,0.00133,2.00E-05,0.0577,0.337,0.018499016,0.403967972,0.898067616,0.020254642,0.196684342,0.071501068,0.656615658
3032,Harleys In Hawaii,Katy Perry,5nCthAh3jt4xKuLJAifAaR,,https://i.scdn.co/image/ab67616d0000b273f36563773a882c66e3fca58e,0.722,0.757,-6.207,0.132,0.185,6.32E-06,0.126,0.721,0.094791117,0.660198198,0.745810811,3.34E-05,0.201233333,0.053163063,0.621234234
3033,Heartbeat (BTS World Original Soundtrack),BTS,5EgYDyMDCi8X0zDydTF7Rb,https://p.scdn.co/mp3-preview/fc9d44903a0c44ecdd88f5f958ef70958eed5b84?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736fca8304dc8899561b7e6c8c,0.437,0.716,-4.306,0.05,0.39,0,0.208,0.307,0.099350444,0.614798387,0.786451613,4.37E-05,0.202608065,0.128514919,0.533369355
3034,Kiss,Lil Peep,4J3FltfCktHfD9iPCneDGy,https://p.scdn.co/mp3-preview/3ee479401c061ff4d7552ac688e554b0f8411ef4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735e7a6d03c0e49f577bf9197e,0.346,0.769,-7.224,0.109,0.00829,0,0.0815,0.163,0.119916155,0.569647059,0.610482353,0.026742352,0.186977647,0.065087059,0.272832941
3035,You've Got a Friend in Me - From "Toy Story"/Soundtrack Version,Randy Newman,2stkLJ0JNcXkIRDNF3ld6c,,https://i.scdn.co/image/ab67616d0000b2739e26f06f82a65f3ceb6c259c,0.689,0.333,-12.134,0.0307,0.817,5.13E-06,0.285,0.471,0.714669903,0.486640777,0.271790291,0.139238669,0.143180583,0.034456311,0.373634951
3036,Take Me Home Tonight,Eddie Money,7b4yGtR0rujvLi5EBfKKJ2,https://p.scdn.co/mp3-preview/3d9c88b1db62fee1c9e999f15d839be95265a234?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b49692931b75588a8453d4c6,0.608,0.768,-9.911,0.0364,0.101,1.41E-06,0.0942,0.748,0.1299068,0.5916,0.687,0.003660544,0.141598,0.038306,0.69018
3037,Party (feat. Usher & Gucci Mane),Chris Brown,1KhljCoJ2TgDEldnnfTHHc,https://p.scdn.co/mp3-preview/968fd6f0e00bba0f417170f6a222f04a765b3b43?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273af236a3219d347662cb4a284,0.762,0.576,-4.951,0.0829,0.0556,0,0.0866,0.316,0.101892438,0.660851064,0.640302128,7.83E-05,0.17256383,0.130031489,0.486374468
3038,Holocene,Bon Iver,4fbvXwMTXPWaFyaMWUm9CR,https://p.scdn.co/mp3-preview/a07bbe36e9ce8fc15114becac8876d3a20517cf2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736e68b2cb5583d891095d8c21,0.375,0.304,-14.52,0.0302,0.943,0.303,0.126,0.147,0.803128696,0.461318841,0.312133333,0.251052744,0.16596087,0.06524058,0.230226087
3039,still feel.,half?alive,48XkVAagIoQHCsOlJtXUd5,https://p.scdn.co/mp3-preview/31202ecf0a43ae164234078a54d15a213e5fc6f7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f89d2d949f9671982e9e732c,0.779,0.516,-6.467,0.0521,0.148,0,0.0492,0.715,0.142175,0.67675,0.6935,4.03E-05,0.172775,0.11665,0.54975
3040,It's Tricky,Run?D.M.C.,6jBCehpNMkwFVF3dz4nLIW,https://p.scdn.co/mp3-preview/cb0e687379eccb806420af6e66d90b995deb0eab?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273186999bb15b42bdaf6241d87,0.956,0.72,-13.476,0.137,0.000844,0,0.0597,0.961,0.037073263,0.850144737,0.779684211,0.00089322,0.198655263,0.19415,0.684223684
3041,Fight For Your Right,Beastie Boys,5NLuC70kZQv8q34QyQa1DP,,https://i.scdn.co/image/ab67616d0000b273a7ea08ab3914c5fb2084a8ac,0.503,0.858,-6.296,0.0657,0.00757,0.00234,0.0803,0.419,0.141101042,0.695751055,0.746827004,0.16710488,0.232343882,0.201002532,0.636915612
3042,Everyday,Ariana Grande,6yL2kTsdVwYnGwPkKGtMd5,,https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd,0.637,0.733,-4.413,0.0563,0.0149,0,0.162,0.431,0.228658471,0.628872611,0.608917197,0.001027057,0.200320382,0.088202548,0.459279618
3043,Sugar,System Of A Down,31RTFPrB7wmYBhlkM2ILXG,https://p.scdn.co/mp3-preview/07ec7814481c35dd2b8d77474aa4003ecac8dd4d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732dc63e977bd5101072adcef6,0.451,0.889,-2.693,0.261,0.00167,0.00215,0.258,0.586,0.052216677,0.40348366,0.883718954,0.099134529,0.257163399,0.093573856,0.434816993
3044,Wings,Little Mix,3180WDzph4WrS4sLSNcGfa,https://p.scdn.co/mp3-preview/42a1e837accff813998926855f4f1e501cb66be1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2735bec8b1a6a96e731dbd6f94f,0.742,0.878,-3.127,0.128,0.000758,8.88E-05,0.286,0.564,0.173535886,0.645114286,0.699171429,8.62E-05,0.266834286,0.071477143,0.534542857
3045,Check Yes Or No,George Strait,6iy4PoAuZBMvtrlDX4VxC7,,https://i.scdn.co/image/ab67616d0000b273ad861e10437aa5311df8b187,0.708,0.524,-12.644,0.0352,0.0551,3.21E-06,0.0371,0.69,0.324950704,0.624835681,0.484185446,0.004746328,0.183237793,0.031178169,0.563316901
3046,Any Man Of Mine,Shania Twain,0pdfN7nOHMYmKykzu1cyfm,,https://i.scdn.co/image/ab67616d0000b27397c04b4a131dc95ce5e83107,0.592,0.725,-8.698,0.0412,0.207,0,0.148,0.784,0.239851456,0.639883495,0.677825243,1.20E-05,0.209124272,0.040403883,0.695514563
3047,To Hell & Back,Maren Morris,4Yy1VOdLAX7MuKQOcivV4O,https://p.scdn.co/mp3-preview/b02addd8b8194f27ece7e19485af64364cf14479?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f46b5e01e02ab8247be49978,0.463,0.71,-7.051,0.0859,0.148,0.000192,0.123,0.441,0.153353143,0.58947619,0.704,7.71E-07,0.194528571,0.045757143,0.554857143
3048,Twisted,MISSIO,4TQcARE7Fd58akNhr3N7AE,https://p.scdn.co/mp3-preview/18576d335daddab8daa0fb8e9a338dbe9e8cc597?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273eb3a6d9c69ee04f74b4250d4,0.577,0.789,-4.661,0.0427,0.00532,0.0105,0.214,0.149,0.384616667,0.557333333,0.429666667,0.16000597,0.1275,0.0447,0.529333333
3049,My Love Is Your Love,Whitney Houston,1ckU1EhAO0Nr73QYw24SWJ,https://p.scdn.co/mp3-preview/9d0643ac1bee2e8cd7ca04370c6fba8752c16b25?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27384b84d08fdbaebb99098890c,0.77,0.475,-9.512,0.159,0.0557,4.81E-06,0.0607,0.474,0.4,0.528,0.286,1.42E-06,0.253,0.0289,0.228
3050,Banana Pancakes,Jack Johnson,451GvHwY99NKV4zdKPRWmv,,https://i.scdn.co/image/ab67616d0000b27306b42768ebe736eec21336ea,0.816,0.375,-8.053,0.0996,0.607,8.66E-06,0.0933,0.615,0.536486528,0.734352332,0.44202487,0.030076262,0.172395855,0.059130052,0.56315544
3051,Why Do You Love Me,Charlotte Lawrence,2y8iBf0QRqCKFtePi9Rl2H,https://p.scdn.co/mp3-preview/5f3dc616908dc3ae417f37372713452459d5f1d0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27348185455aa225709e1b45be4,0.81,0.305,-6.165,0.0902,0.28,0.000116,0.203,0.732,0.4712,0.5938,0.4752,2.44E-05,0.2036,0.08136,0.4974
